"Timestamp","teach.cs ID","What is P(B=true|A=true)?","What is P(C=true|A=true)?","What is P(C=true|A=true, E=false)?","What is P(C=true|A=true, F=false)?","V1","V2","V3","V1","V2","V3","V0","d0","V1","d1","V2","d2","V3","d3","V4","d4","V5","d5","What is P(V0=d0|V1=d1,V2=d2,V3=d3,V4=d4,V5=d5)?","V0","d0","V1","d1","V2","d2","V3","d3","V4","d4","V5","d5","What is P(V0=d0|V1=d1,V2=d2,V3=d3,V4=d4,V5=d5)?"
"2020/04/05 3:43:42 PM MDT","zhaowe50","0.5","0.5","0.571","0.5","Voltage at plug","Spark quality","Battery voltage","Car cranks","Fuel system","Car starts","Car starts","true","Spark timing","good","Distributer","okay","Spark plugs","okay","Air system","okay","Fuel system","okay","0.3748","Car starts","false","Spark timing","good","Distributer","okay","Spark plugs","okay","Air system","okay","Fuel system","okay","0.625"
"2020/04/05 3:49:45 PM MDT","memonas1","0.5","0.5","0.571","0.5","Voltage at plug","Spark quality","Battery voltage","Distributer","Spark quality","Voltage at plug","Car starts","true","Spark quality","okay","Air system","okay","Battery age","new","Spark timing","good","Starter system","okay","0.586","Car starts","true","Spark quality","too_wide","Air system","faulty","Battery age","old","Spark timing","bad","Starter system","faulty","0.000466"
"2020/04/05 3:54:39 PM MDT","evloevma","0.5","0.5","0.5714285714285702","0.5","Charging system","Battery age","Alternator","Alternator","Battery age","Battery voltage","Alternator","okay","Charging system","okay","Battery age","new","Battery voltage","strong","Main fuse","okay","Distributer","okay","1.0","Car starts","true","Charging system","faulty","Battery age","old","Battery voltage","dead","Alternator","okay","Main fuse","okay","0.0"
"2020/04/05 3:59:31 PM MDT","dingxuya","0.5","0.5","0.571","0.5","Air system","Air filter","Car starts","Charging system","Battery age","Battery voltage","Car starts","true","Fuel system","okey","Spark timing","good","Car cranks","true","Spark quality","good","Air system","okey","0.99","Car starts","false","Spark timing","good","Spark quality","good","Fuel system","okey","Car cranks","true","Air system","okey","0.01"
"2020/04/05 4:21:12 PM MDT","dingxuya","0.5","0.5","0.571","0.5","Starter system","Starter motor","Car cranks","Charging system","Battery age","Battery voltage","Car starts","true","Spark quality","good","Fuel system","okey","Spark timing","good","Car cranks","true","Air system","okey","0.99","Car starts","false","Spark quality","good","Fuel system","okey","Spark timing","good","Car cranks","true","Air system","okey","0.01"
"2020/04/05 4:41:58 PM MDT","ganievam","0.5","0.5","0.57142857","0.5","Car starts","Air filter","Air system","Voltage at plug","Spark plugs","Spark quality","Car starts","true","Air system","okay","Fuel system","okay","Car cranks","true","Spark quality","good","Spark timing","good","0.99","Car starts","false","Air system","okay","Fuel system","okay","Car cranks","true","Spark quality","good","Spark timing","good","0.01"
"2020/04/05 4:47:47 PM MDT","huang603","0.8","0.8999999999999999","0.923076923076923","0.8999999999999999","Air system","Spark timing","Air filter","Battery voltage","Starter motor","Starter system","Spark timing","true","Air system","okay","Main fuse","okay","Fuel system","okay","Car cranks","true","Spark quality","good","0.98603834096","Car cranks","true","Car starts","faulty","Battery age","old","Headlights","off","Starter motor","faulty","Main fuse","blown","0.050000000"
"2020/04/05 4:52:36 PM MDT","laianna","0.5","0.50","0.5714","0.5","Battery voltage","Headlights","Battery age","Battery age","Charging system","Battery voltage","Car starts","true","Car cranks","true","Fuel system","okay","Spark quality","good","Air system","okay","Spark timing","good","0.99","Car starts","true","Car cranks","false","Fuel system","faulty","Spark quality","bad","Air system","faulty","Spark timing","very_bad","0"
"2020/04/05 6:21:11 PM MDT","yangke16","0.5","0.5","0.5714","0.5","Charging system","Alternator","Battery voltage","Charging system","Battery age","Battery voltage","Car starts","true","Alternator","okay","Main fuse","okay","Distributer","okay","Starter motor","okay","Air filter","clean","0.29091","Air filter","clean","Car starts","false","Car cranks","true","Starter system","okay","Spark quality","good","Spark timing","good","0.82526"
"2020/04/05 6:26:42 PM MDT","chenc245","0.5","0.5","0.571429","0.5","Air system","Car starts","Air filter","Voltage at plug","Spark plugs","Spark quality","Starter system","okay","Battery age","new","Battery voltage","strong","Main fuse","okay","Starter motor","okay","Car cranks","true","0.99872611465","Starter system","faulty","Battery age","new","Battery voltage","strong","Main fuse","okay","Starter motor","okay","Car cranks","true","0.001273885"
"2020/04/05 6:26:47 PM MDT","cheu1046","0.5","0.5","0.57","0.5","Air system","Air filter","Car starts","Voltage at plug","Spark plugs","Spark quality","Car starts","True","Air filter","clean","Air system","okay","Spark quality","good","Starter system","okay","Fuel system","okay","0.789","Car starts","True","Battery age","old","Air filter","dirty","Spark plugs","too_wide","Spark timing","bad","Spark quality","very_bad","0"
"2020/04/05 6:29:04 PM MDT","wangz395","0.5","0.5","0.5714286","0.5","Charging system","Alternator","Battery voltage","Charging system","Battery age","Battery voltage","Car starts","false","Car cranks","false","Fuel system","faulty","Spark quality","very_bad","Air system","faulty","Spark timing","very_bad","1","Car starts","true","Car cranks","false","Fuel system","faulty","Spark quality","very_bad","Air system","faulty","Spark timing","very_bad","0"
"2020/04/05 6:52:06 PM MDT","yangale6","0.5","0.5","0.57","0.5","Headlights","Alternator","Spark quality","Air filter","Spark quality","Car starts","Distributer","4","Headlights","3","Alternator","2","Voltage at plug","1","Headlights","4","Distributer","1","0.6","Starter motor","light","Voltage at plug","2","Starter system","5","Air system","6","Fuel system","8","Distributer","qeqw","0.45"
"2020/04/05 6:52:29 PM MDT","lizhouy1","0.5","0.5","0.57","0.5","Charging system","Alternator","Battery voltage","Charging system","Battery age","Battery voltage","Car starts","false","Spark quality","bad","Fuel system","faulty","Spark timing","bad","Air system","faulty","Car cranks","false","1.0","Car starts","false","Fuel system","okay","Air system","okay","Spark timing","good","Spark quality","bad","Car cranks","true","0.30"
"2020/04/05 6:59:16 PM MDT","zhaodana","0.5","0.5","0.5714285714285714","0.5","Charging system","Alternator","Battery voltage","Voltage at plug","Spark plugs","Spark quality","Car starts","true","Alternator","okay","Charging system","okay","Battery voltage","strong","Starter system","okay","Car cranks","true","0.7279347113300155","Car starts","false","Alternator","okay","Charging system","okay","Battery voltage","strong","Starter system","okay","Car cranks","true","0.2720652886699845"
"2020/04/05 7:04:25 PM MDT","pandajyo","0.5","0.5","0.5714285714285714","0.5","Air system","Air filter","Car starts","Spark plugs","Spark quality","Voltage at plug","Car starts","true","Car cranks","true","Fuel system","okay","Spark quality","good","Air system","okay","Spark timing","good","0.99","Car starts","true","Car cranks","true","Fuel system","faulty","Spark quality","bad","Air system","faulty","Spark timing","very_bad","0"
"2020/04/05 7:15:27 PM MDT","chenc245","0.5","0.5","0.57142857","0.5","Air system","Car starts","Air filter","Voltage at plug","Spark plugs","Spark quality","Starter system","okay","Battery age","new","Battery voltage","strong","Main fuse","okay","Starter motor","okay","Car cranks","true","0.998726","Starter system","faulty","Battery age","new","Battery voltage","strong","Main fuse","okay","Starter motor","okay","Car cranks","true","0.001273885"
"2020/04/05 7:16:16 PM MDT","gillreha","0.5","0.5","0.571","0.5","Air system","Air filter","Car starts","Spark plugs","Voltage at plug","Spark quality","Car starts","true","Air system","ok","Fuel system","ok","Car cranks","true","Spark quality","good","Spark timing","good","0.99","Car starts","false","Air system","okay","Fuel system","okay","Car cranks","true","Spark quality","good","Spark timing","good","0.01"
"2020/04/05 7:19:37 PM MDT","shahri24","0.5","0.5","0.5714285714285714","0.5","Air system","Air filter","Car starts","Spark plugs","Voltage at plug","Spark quality","Car starts","true","Air system","okay","Fuel system","okay","Car cranks","true","Spark quality","good","Spark timing","good","0.99","Car starts","false","Air system","faulty","Car cranks","false","Spark timing","very bad","Fuel system","faulty","Spark quality","very bad","0.01"
"2020/04/05 7:20:18 PM MDT","ninan3","0.5","0.5","0.57142857","0.5","Voltage at plug","Distributer","Spark quality","Distributer","Main fuse","Voltage at plug","Car starts","false","Car cranks","false","Fuel system","faculty","Spark quality","very_bad","Air system","faculty","Spark timing","very_bad","1","Car starts","true","Car cranks","false","Fuel system","faulty","Spark quality","very_bad","Air system","faulty","Spark timing","very_bad","0"
"2020/04/05 7:24:44 PM MDT","tanrober","0.500","0.541","0.611","0.541","Air system","Air filter","Car starts","Air system","Car cranks","Car starts","Car starts","true","Alternator","okay","Charging system","okay","Battery voltage","strong","Starter system","okay","Car cranks","true","0.728","Car starts","false","Alternator","okay","Charging system","okay","Battery voltage","strong","Starter system","okay","Car cranks","true","0.272"
"2020/04/05 7:25:07 PM MDT","wangz395","0.5","0.5","0.5714286","0.5","Charging system","Alternator","Battery voltage","Charging system","Battery age","Battery voltage","Car starts","false","Car cranks","false","Fuel system","faulty","Spark quality","very_bad","Air system","faulty","Spark timing","very_bad","1","Car starts","true","Car cranks","false","Fuel system","faulty","Spark quality","very_bad","Air system","faulty","Spark timing","very_bad","0"
"2020/04/05 7:31:16 PM MDT","zoulingj","0.5","0.5","0.5714","0.5","Car starts","Car cranks","Starter system","Distributer","Main fuse","Fuel system","Car starts","true","Car cranks","true","Starter system","okay","Battery voltage","strong","Main fuse","okay","Charging system","okay","0.695","Car starts","false","Fuel system","okay","Spark quality","good","Spark plugs","okay","Spark timing","good","Distributer","okay","0.317"
"2020/04/05 7:31:22 PM MDT","tanrober","0.5","0.5","0.57","0.5","Air system","Air filter","Car starts","Car cranks","Air system","Car starts","Car starts","true","Alternator","okay","Charging system","okay","Battery voltage","strong","Starter system","okay","Car cranks","true","0.728","Car starts","false","Alternator","okay","Charging system","okay","Battery voltage","strong","Starter system","okay","Car cranks","true","0.272"
"2020/04/05 7:31:53 PM MDT","pandajyo","0.5","0.5","0.5714285714285714","0.5","Air system","Air filter","Car starts","Spark plugs","Spark quality","Voltage at plug","Car starts","true","Car cranks","true","Fuel system","okay","Spark quality","good","Air system","okay","Spark timing","good","0.99","Car starts","true","Car cranks","true","Fuel system","faulty","Spark quality","bad","Air system","faulty","Spark timing","very_bad","0"
"2020/04/05 7:31:55 PM MDT","karaden2","0.5","0.5","0.57","0.5","Battery voltage","Battery age","Starter system","Car cranks","Air system","Car starts","Car starts","true","Air system","okay","Car cranks","true","Spark timing","good","Fuel system","okay","Spark quality","good","0.99","Car starts","true","Air system","faulty","Car cranks","false","Spark timing","very bad","Fuel system","faulty","Spark quality","very bad","0"
"2020/04/05 7:36:51 PM MDT","zouzhuoz","0.5","0.5","0.57","0.5","Air system","Air filter","Car starts","Car cranks","Air system","Car starts","Alternator","'faulty'","Car starts","'false'","Car cranks","'false'","Starter system","'faulty'","Battery voltage","'dead'","Charging system","'faulty'","0.00598","Alternator","'okay'","Car starts","'false'","Car cranks","'false'","Starter system","'faulty'","Battery voltage","'dead'","Charging system","'faulty'","0.994"
"2020/04/05 7:37:13 PM MDT","shar1178","0.5","0.5","0.5714285714285714","0.5","Air system","Car starts","Air filter","Starter motor","Spark plugs","Car cranks","Car starts","true","Spark timing","true","Air system","okay","Fuel system","okay","Car cranks","true","Spark quality","good","0.986","Car cranks","true","Headlights","off","Charging system","faulty","Battery voltage","dead","Starter system","faulty","Starter motor","faulty","0.2"
"2020/04/05 7:44:58 PM MDT","cuiwei6","0.5","0.5","0.5714285714285714","0.5","Voltage at plug","Spark quality","Battery voltage","Starter motor","Battery voltage","Starter system","Car starts","true","Spark quality","good","Fuel system","okay","Spark timing","good","Car cranks","true","Air system","okay","0.99","Car starts","false","Spark quality","good","Fuel system","okay","Spark timing","good","Car cranks","true","Air system","okay","0.01"
"2020/04/05 7:46:42 PM MDT","sadykov2","0.5","0.5","0.571428571428","0.5","Car starts","Air filter","Air system","Voltage at plug","Spark plugs","Spark quality","Car starts","true","Air system","okay","Fuel system","okay","Car cranks","true","Spark quality","good","Spark timing","good","0.99","Car starts","false","Air system","okay","Fuel system","okay","Car cranks","true","Spark quality","good","Spark timing","good","0.01"
"2020/04/05 7:52:04 PM MDT","tarimalp","0.5","0.5","0.57","0.5","Voltage at plug","Distributer","Spark quality","Starter motor","Battery voltage","Starter system","Car starts","true","Fuel system","okay","Car cranks","true","Spark timing","good","Air system","okay","Spark quality","good","0.99","Car starts","true","Spark plugs","too wide","Fuel system","faulty","Starter system","faulty","Air system","faulty","Car cranks","false","0"
"2020/04/05 7:52:56 PM MDT","shemeshr","0.5","0.5","0.5714285714285","0.5","Air filter","Air system","Car starts","Charging system","Battery age","Battery voltage","Starter system","okay","Starter motor","okay","Main fuse","okay","Battery voltage","strong","Charging system","okay","Car cranks","true","0.999","Starter system","okay","Starter motor","faulty","Main fuse","okay","Battery voltage","weak","Charging system","faulty","Car cranks","false","0.002"
"2020/04/05 7:53:06 PM MDT","karaden2","0.5","0.5","0.57","0.5","Air system","Air filter","Car starts","Fuel system","Spark timing","Car starts","Car starts","true","Air system","okay","Car cranks","true","Spark timing","good","Fuel system","okay","Spark quality","good","0.99","Car starts","true","Air system","faulty","Car cranks","false","Fuel system","faulty","Voltage at plug","none","Spark plugs","fouled","0"
"2020/04/05 8:00:33 PM MDT","pandajyo","0.5","0.5","0.5714285714285714","0.5","Air system","Air filter","Car starts","Spark plugs","Spark quality","Voltage at plug","Car starts","true","Car cranks","true","Fuel system","okay","Spark quality","good","Air system","good","Spark timing","good","0.99","Car starts","false","Car cranks","true","Fuel system","true","Spark quality","good","Air system","okay","Spark timing","good","0.01"
"2020/04/05 8:34:35 PM MDT","mousav26","0.5","0.5","0.5714","0.5","Starter system","Starter motor","Car cranks","Car starts","Spark timing","Air filter","Spark timing","0.28","Voltage at plug","0","Distributer","0","Starter motor","0","Voltage at plug","0","Car cranks","0","0","Spark quality","0","Starter system","0","Fuel system","0","Spark plugs","00","Headlights","0","Spark quality","0","0"
"2020/04/05 8:48:50 PM MDT","zhouyiw2","0.5","0.5","0.5714","0.5","Voltage at plug","Spark quality","Battery voltage","Distributer","Main fuse","Spark quality","Alternator","okay","Charging system","faulty","Battery age","new","Battery voltage","strong","Car starts","true","Spark timing","very_bad","0.9940","Alternator","faulty","Charging system","okay","Battery age","new","Battery voltage","strong","Starter motor","okay","Car starts","false","0"
"2020/04/05 8:48:57 PM MDT","qiukewei","0.5","0.5","0.57143","0.5","Charging system","Battery voltage","Alternator","Charging system","Battery age","Battery voltage","Car starts","true","Spark quality","good","Fuel system","okay","Spark timing","good","Air system","okay","Car cranks","true","0.99","Car starts","true","Spark quality","bad","Spark timing","bad","Air system","faulty","Fuel system","faulty","Car cranks","false","0.0"
"2020/04/05 9:01:55 PM MDT","xiangyix","0.5","0.5","0.5714285714285714","0.5","Air system","Air filter","Car starts","Spark plugs","Voltage at plug","Spark quality","Car starts","true","Spark quality","good","Fuel system","okay","Spark timing","good","Car cranks","true","Air system","okay","0.9899999999999999","Spark quality","good","Car starts","false","Fuel system","okay","Spark timing","good","Car cranks","true","Air system","okay","0.011452590727585941"
"2020/04/06 1:10:48 AM MDT","xutian7","0.5","0.5","0.5714285714285714","0.5","Spark quality","Spark plugs","Car starts","Spark quality","Fuel system","Car starts","Car starts","true","Spark quality","good","Fuel system","okay","Spark timing","good","Car cranks","true","Air system","okay","0.99","Car starts","false","Spark quality","good","Fuel system","okay","Spark timing","good","Car cranks","yes","Air system","okay","0.01"
"2020/04/06 3:43:21 AM MDT","gongch10","0.5","0.5","0.5714","0.5","Air system","Air filter","Car starts","Spark quality","Air system","Car starts","Car starts","false","Air filter","dirty","Fuel system","faulty","Spark plugs","fouled","Battery age","old","Charging system","faulty","0.999925","Car starts","true","Air filter","dirty","Fuel system","faulty","Spark plugs","fouled","Battery age","old","Charging system","faulty","7.5302e-05"
"2020/04/06 5:07:26 AM MDT","lichihen","1.000","0.900","0.923","0.900","Battery voltage","Battery age","Headlights","Alternator","Battery age","Battery voltage","Car starts","true","Spark quality","good","Fuel system","okay","Spark timing","good","Car cranks","true","Air system","okay","0.99","Car starts","true","Spark quality","bad","Fuel system","faulty","Spark timing","bad","Starter system","faulty","Air filter","dirty","0.1"
"2020/04/06 10:45:58 AM MDT","pandajyo","0.5","0.5","0.5714285714285714","0.5","Air system","Air filter","Car starts","Voltage at plug","Spark plugs","Spark quality","Car starts","true","Car cranks","true","Fuel system","okay","Spark quality","good","Air system","okay","Spark timing","good","0.99","Car starts","false","Car cranks","true","Fuel system","okay","Spark quality","good","Air system","okay","Spark timing","good","0.01"
"2020/04/06 11:52:04 AM MDT","luwenji1","0.5","0.5","0.57","0.5","Charging system","Alternator","Battery voltage","Alternator","Battery age","Battery voltage","Car starts","ture","Air system","okay","Car cranks","true","Spark timing","good","Fuel system","okay","Spark quality","good","0.99","Car starts","false","Air system","okay","Car cranks","true","Spark timing","good","Fuel system","okay","Spark quality","good","0.01"
"2020/04/06 12:06:59 PM MDT","lichihen","0.50","0.50","0.571","0.50","Air system","Air filter","Car starts","Alternator","Battery age","Battery voltage","Car starts","true","Spark quality","good","Fuel system","okay","Spark timing","good","Car cranks","true","Air system","okay","0.99","Car starts","true","Spark quality","bad","Fuel system","faulty","Spark timing","bad","Starter system","faulty","Air filter","dirty","0.001"
"2020/04/06 12:19:15 PM MDT","wangdua1","0.5","0.5","0.571429","0.5","Battery voltage","Headlights","Starter system","Charging system","Battery age","Battery voltage","Starter system","okay","Alternator","okay","Charging system","okay","Battery age","new","Battery voltage","strong","Starter motor","okay","0.9702","Starter system","faulty","Alternator","okay","Charging system","okay","Battery age","new","Battery voltage","strong","Starter motor","okay","0.0298"
"2020/04/06 2:16:18 PM MDT","zhuyiha5","0.5","0.5","0.5714285714285714","0.5","Air system","Air filter","Car starts","Fuel system","Air system","Car starts","Car starts","true","Fuel system","okay","Starter motor","okay","Spark quality","good","Air system","okay","Spark timing","good","0.77715","Car starts","true","Spark quality","fouled","Fuel system","faulty","Starter motor","faulty","Air system","faulty","Spark timing","bad","0.0002313511764347888"
"2020/04/06 2:27:32 PM MDT","kachura3","0.5","0.5","0.571428571428571428","0.5","Air system","Air filter","Car starts","Voltage at plug","Spark plugs","Spark quality","Car starts","true","Air system","okay","Fuel system","okay","Car cranks","true","Spark quality","good","Spark timing","good","0.99","Car starts","false","Air system","okay","Fuel system","okay","Car cranks","true","Spark quality","good","Spark timing","good","0.01"
"2020/04/06 2:36:59 PM MDT","patel594","0.5","0.5","0.57142","0.5","Air system","Air filter","Car starts","Charging system","Battery age","Battery voltage","Car starts","true","Alternator","okay","Charging system","okay","Battery voltage","strong","Starter system","okay","Car cranks","true","0.72793","Car starts","false","Alternator","okay","Charging system","okay","Battery voltage","strong","Starter system","okay","Car cranks","true","0.27206"
"2020/04/06 2:40:13 PM MDT","chensilu","0.5","0.5","0.571","0.5","Charging system","Alternator","Battery voltage","Charging system","Battery age","Battery voltage","Car starts","true","Alternator","okay","Battery age","new","Battery voltage","strong","Main fuse","okay","Distributer","okay","0.574","Car starts","true","Battery voltage","weak","Starter system","faulty","Spark timing","bad","Air system","faulty","Fuel system","faulty","0.0003"
"2020/04/06 3:38:19 PM MDT","yusabri3","0.5","0.5","0.57","0.5","Starter system","Starter motor","Car cranks","Battery age","Charging system","Battery voltage","Car starts","true","Spark quality","good","Fuel system","okay","Spark timing","good","Car cranks","true","Air system","okay","0.989","Car starts","true","Spark quality","very bad","Fuel system","faulty","Spark timing","very bad","Car cranks","false","Air system","faulty","0"
"2020/04/06 4:02:26 PM MDT","wangt172","0.5","0.5","0.57","0.5","Charging system","Alternator","Battery voltage","Charging system","Battery age","Battery voltage","Alternator","okay","Charging system","okay","Battery age","new","Battery voltage","strong","Main fuse","okay","Distributer","okay","1","Alternator","faulty","Charging system","okay","Battery age","new","Battery voltage","strong","Main fuse","okay","Distributer","okay","0"
"2020/04/06 4:23:08 PM MDT","yangzhey","0.5","0.5","0.5714285714285714","0.5","Air system","Car starts","Air filter","Car cranks","Air system","Car starts","Car starts","true","Air system","okay","Car cranks","good","Spark timing","good","Fuel system","okay","Spark quality","good","0.989999999999","Car starts","false","Air system","okay","Car cranks","true","Spark timing","good","Fuel system","okay","Spark quality","good","0.009999999999998"
"2020/04/06 4:28:49 PM MDT","fanvince","0.5","0.5","0.5714285714285714","0.5","Battery voltage","Battery age","Headlights","Battery voltage","Starter motor","Starter system","Car starts","true","Fuel system","okay","Spark timing","good","Air system","okay","Car cranks","true","Spark quality","good","0.98999999999","Car starts","false","Fuel system","okay","Spark timing","good","Air system","okay","Car cranks","true","Spark quality","good","0.009999999"
"2020/04/06 4:56:14 PM MDT","yangale6","0.5","0.5","0.57","0.5","Alternator","Voltage at plug","Charging system","Starter system","Distributer","Car starts","Car starts","true","Alternator","okay","Charging system","okay","Battery voltage","strong","Starter system","okay","Car cranks","true","0.73","Car starts","false","Alternator","okay","Charging system","okay","Battery voltage","strong","Starter system","okay","Car cranks","true","0.27"
"2020/04/06 5:05:58 PM MDT","lishuoto","0.5","0.5","0.5714285714285714","0.5","Starter system","Starter motor","Car cranks","Starter motor","Battery voltage","Starter system","Car starts","false","Headlights","bright","Spark quality","good","Distributer","okay","Air filter","clean","Starter system","okay","0.7033832","Car starts","false","Main fuse","okay","Charging system","okay","Battery voltage","strong","Spark quality","good","Air system","okay","0.2991631688779183"
"2020/04/06 5:16:43 PM MDT","cheniyu","0.5","0.5","0.57","0.5","Air system","Air filter","Car starts","Fuel system","Air system","Car starts","Car starts","true","Air system","okay","Car cranks","true","Fuel system","okay","Spark timing","good","Spark quality","good","0.99","Car starts","false","Air system","okay","Car cranks","true","Fuel system","okay","Spark timing","good","Spark quality","good","0.01"
"2020/04/06 5:26:26 PM MDT","chinhou","0.5","0.5","0.57","0.5","Charging system","Alternator","Battery voltage","Air system","Fuel system","Car starts","Car starts","true","Car cranks","true","Air system","okay","Spark timing","good","Fuel system","okay","Spark quality","good","0.99","Car starts","false","Car cranks","true","Air system","okay","Spark timing","good","Fuel system","okay","Spark quality","good","0.01"
"2020/04/06 5:40:37 PM MDT","ruanmich","0.5","0.5","0.5714","0.5","Main fuse","Alternator","Battery age","Charging system","Battery age","Battery voltage","Car starts","true","Charging system","okay","Spark quality","good","Car cranks","true","Fuel system","okay","Air system","okay","0.98603834","Car starts","false","Charging system","okay","Spark quality","good","Car cranks","true","Fuel system","okay","Air system","okay","0.013961659"
"2020/04/06 6:07:12 PM MDT","guptaay3","0.5","0.5","0.5714285714285714","0.5","Air system","Air filter","Car starts","Voltage at plug","Spark plugs","Spark quality","Car starts","false","Fuel system","faulty","Spark timing","bad","Air system","faulty","Car cranks","false","Spark quality","very_bad","1.0","Car starts","true","Fuel system","faulty","Spark timing","bad","Air system","faulty","Car cranks","false","Spark quality","very_bad","0.0"
"2020/04/06 6:11:30 PM MDT","reddyra1","0.5","0.5","0.572","0.5","Voltage at plug","Spark quality","Main fuse","Starter motor","Battery voltage","Starter system","Car starts","false","Battery age","very_old","Charging system","faulty","Starter motor","faulty","Air system","faulty","Fuel system","faulty","0.99977","Car starts","true","Battery age","very_old","Charging system","faulty","Starter motor","faulty","Air system","faulty","Fuel system","faulty","0.000225"
"2020/04/06 6:27:01 PM MDT","chensiq3","0.5","0.5","0.57142857","0.5","Charging system","Battery voltage","Alternator","Charging system","Battery age","Battery voltage","Headlights","bright","Alternator","okay","Charging system","okay","Battery age","new","Starter system","okay","Starter motor","faulty","0.9183","Headlights","bright","Alternator","faulty","Battery age","old","Voltage at plug","weak","Distributer","okay","Starter system","faulty","0.000248"
"2020/04/06 6:27:48 PM MDT","guptaay3","0.5","0.5","0.5714285714285714","0.5","Air system","Air filter","Car starts","Voltage at plug","Spark plugs","Spark quality","Car starts","false","Fuel system","faulty","Spark timing","bad","Air system","faulty","Car cranks","false","Spark quality","very_bad","1.0","Car starts","true","Fuel system","faulty","Spark timing","bad","Air system","faulty","Car cranks","false","Spark quality","very_bad","0.0"
"2020/04/06 6:31:52 PM MDT","linzhip1","0.5","0.5","0.57142857","0.5","Battery voltage","Starter system","Headlights","Charging system","Battery age","Battery voltage","Car starts","false","Fuel system","faulty","Spark timing","very_bad","Spark quality","bad","Air filter","dirty","Car cranks","false","1.0","Car starts","true","Fuel system","faulty","Spark timing","very_bad","Spark quality","bad","Air filter","dirty","Car cranks","false","0.0"
"2020/04/06 6:32:08 PM MDT","leejas45","0.5","0.5","0.57143","0.5","Car cranks","Starter system","Car starts","Charging system","Battery age","Battery voltage","Car starts","true","Air system","okay","Starter system","okay","Spark timing","good","Fuel system","okay","Spark quality","good","0.792","Car starts","true","Air system","faulty","Starter system","faulty","Spark timing","bad","Fuel system","faulty","Spark quality","bad","0.0005"
"2020/04/06 6:37:39 PM MDT","guptaay3","0.5","0.5","0.5714285714285714","0.5","Air system","Air filter","Car starts","Voltage at plug","Spark plugs","Spark quality","Car starts","false","Fuel system","bad","Spark timing","bad","Air system","faulty","Car cranks","false","Spark quality","very_bad","1.0","Car starts","true","Fuel system","faulty","Spark timing","bad","Air system","faulty","Car cranks","false","Spark quality","very_bad","0.0"
"2020/04/06 6:46:53 PM MDT","guptaay3","0.5","0.5","0.5714285714285714","0.5","Air system","Air filter","Car starts","Voltage at plug","Spark plugs","Spark quality","Car starts","false","Fuel system","faulty","Spark timing","bad","Air system","faulty","Car cranks","false","Spark quality","very_bad","1.0","Car starts","true","Fuel system","faulty","Spark timing","bad","Air system","faulty","Car cranks","false","Spark quality","very_bad","0.0"
"2020/04/06 6:52:33 PM MDT","guptaay3","0.5","0.5","0.5714285714285714","0.5","Air system","Air filter","Car starts","Voltage at plug","Spark plugs","Spark quality","Car starts","false","Fuel system","faulty","Spark timing","bad","Air system","faulty","Car cranks","false","Spark quality","very_bad","1.0","Car starts","true","Fuel system","faulty","Spark timing","bad","Air system","faulty","Car cranks","false","Spark quality","very_bad","0.0"
"2020/04/06 7:10:04 PM MDT","sunsiche","0.5","0.5","0.5714","0.5","Air system","Air filter","Car starts","Battery age","Charging system","Battery voltage","Car starts","true","Spark quality","good","Fuel system","okay","Spark timing","good","Air system","okay","Car cranks","true","0.99","Car starts","true","Spark quality","very bad","Spark timing","very bad","Fuel system","faulty","Air system","faulty","Car cranks","false","0"
"2020/04/06 7:10:21 PM MDT","zhan2840","0.5","0.5"," 0.5714285","0.5","Air system","Air filter","Car starts","Alternator","Battery age","Battery voltage","Car starts","true","Air system","okay","Fuel system","okay","Car cranks","true","Spark quality","good","Spark timing","good","0.99","Car starts","true","Air system","faulty","Car cranks","false","Spark timing","very bad","Fuel system","faulty","Spark quality","very bad","0"
"2020/04/06 7:30:05 PM MDT","bochene4","0.5","0.5","0.5714","0.5","Air system","Air filter","Car starts","Charging system","Battery age","Battery voltage","Car starts","true","Air system","okay","Battery voltage","strong","Starter motor","okay","Spark timing","good","Spark quality","good","0.707","Car starts","false","Air system","okay","Battery voltage","strong","Starter motor","okay","Spark timing","good","Spark quality","good","0.2927"
"2020/04/06 7:35:05 PM MDT","leibmany",".5",".5",".574214",".5","Car cranks","Starter system","Car starts","Fuel system","Air filter","Car starts","Car starts","false","Air system","faulty","Fuel system","faulty","Car cranks","false","Spark timing","very bad","Spark quality","very bad","1.0","Car starts","true","Air system","faulty","Fuel system","faulty","Car cranks","false","Spark timing","very bad","Spark quality","very bad","0.0"
"2020/04/06 7:35:50 PM MDT","zhuyan6","0.5","0.5","0.571","0.5","Voltage at plug","Spark quality","Battery voltage","Starter system","Headlights","Battery voltage","Car starts","False","Spark timing","very bad","Air system","Faulty","Spark plugs","Bad","Fuel system","Faulty","Car cranks","True","1","Car starts","False","Car cranks","True","Fuel system","Okey","Spark quality","Good","Air system","Okey","Spark timing","Good","0.01"
"2020/04/06 7:52:13 PM MDT","zhaoch46","0.5","0.5","0.5714285714285714","0.5","Battery voltage","Battery age","Headlights","Distributer","Main fuse","Voltage at plug","Car starts","true","Spark timing","good","Fuel system","okay","Car cranks","true","Air system","okay","Spark quality","good","0.99","Car starts","true","Spark quality","very bad","Fuel system","faulty","Spark timing","very bad","Car cranks","false","Air system","faulty","0"
